Type,                        Txhash,                        BlockTime Unix,                        BlockTime,                        Fee (SOL),                        TokenAccount,                        ChangeType,                        SPL BalanceChange,                        PreBalancer,                        PostBalancer,                        TokenAddress,                        TokenName(off-chain),                        Symbol(off-chain),                        SolTransfer Source,                        SolTransfer Destination,                        Amount (SOL)
TokenChange,2bD4izuyJNN8RnYZqYJgJoQJSyf7NSEE7xbzgUWihoydnn4bDNEMHWJ3dikk8dB8edobhY9hmMQb8ELd31wuFQxc,1649618439,2022-04-10T19:20:39,0.000005,48d7nEyuHTGdvr6SauKQ4itgJ6piVPYpKoFvqsPw2quQ,dec,-1,1,0,97SWdZZ5zqHXj7wT2MaSkaUQBYPGo8CsK9cn2YMt43i7,Solana Puppy Pound #6411,,,,
TokenChange,5fPhzxjH1GRRUvDyoWm6TQBV3ssvjRSqa4pkDJ2dbANi4RzkLYUPnz7VayBxQ5vZZZrGZQUL4upoHXUwGnK8mJL6,1649618439,2022-04-10T19:20:39,0.000005,6HVsQHuHtqATacLyWgou6bNfbrnjjpf7jr6bfNenJszx,dec,-1,1,0,JnjJJJQpSCDs8r7G9DEbQrcVhYURP6m5xTwqfdohEFk,Solana Puppy Pound #9334,,,,
TokenChange,4pLsYMRe49PGyQcYgCLFNRw9pQL1gVPkB1Gz9UdUX3irDcYD1jP5s95AagyTbR9pno9TuvwAiFUDh7zL2K2mptKP,1649618416,2022-04-10T19:20:16,0.000005,EiwVCGkkVS7f3K77Ek8bzoNYS13kVPLf4jhiwXTPax1X,dec,-1,1,0,GehACqvvX9iD2b9dGXP29vPGbZVt8b6Nmx3453GDHCZ2,Solana Puppy Pound #9452,,,,
TokenChange,2qErBznW7QFp7prdgNd7rSs7T3nvNsLDMs7WdF2a4fseqLi9Y2xuDa7h27v7895fq4QJageJuwTsijTCkHvbk5v4,1649618402,2022-04-10T19:20:02,0.000005,J2zBra56an5hQU81ombkw1dmicGCYkavUNJw96wujYwr,dec,-1,1,0,BYiSwErHYjpPXvj2pgGdxTpv5ieHThkeXTQzqvuL4ubJ,Solana Puppy Pound #5323,,,,
TokenChange,2ko37WSSqDUryvAdEBqaXcVS6UfPtogy99usv4x1AjjQWksMD49ggmdks1x7z2iJ84kmBHbkpjC3UnuUmbe8hfBP,1649618401,2022-04-10T19:20:01,0.000005,EbLs7qYxBj48UzBbZjK5BYG1KsBzPTwW4p7vJ9WDCans,dec,-1,1,0,BtHjLjxVSauSr2sff3LaBmqywTYkbTfaLmY9UV4GedM3,Solana Puppy Pound #6688,,,,
TokenChange,3mdMeCTo8p9p6TYFFe2n9S5tbKyC76ccsuWyVxipPGM2XcroJbZ97KzDv3fju7fmPfsvnNTEwvWX8acNzuCAUHMU,1649618401,2022-04-10T19:20:01,0.000005,Hq9kKGE9LQeff9w4tYD27dHiR2MR6dswYTcPz3AemEye,dec,-1,1,0,J9y8wuSE6SW6qRVy55LjsgW8YEvThcenZeaKPhqom1iX,Solana Puppy Pound #751,,,,
TokenChange,2D7AF9SUgGRaFjRZ5myXmTTLCyf7dT4ZxU3JMcdUb1TFznJ34Fdnz1AujBArJbXJRvriBD8A3exTFu3onysv7WXm,1649618386,2022-04-10T19:19:46,0.000005,AH9yAcQMBHQW32WtnrSyinogNA9AhLVGrfzYqz5XvWrz,dec,-1,1,0,7RVLU4U29Ukusekx4KwDwjgVB66Ncd2ShpxC9FiEyJNp,Solana Puppy Pound #9503,,,,
TokenChange,5rzS3J7mBevLmEipLSBf1qG5H69bTEVRDmzFei8Q79HNQKBcdzh6KvesD9YcNADZe4j2pHQ35c66KjvfDwrRwTdi,1649618381,2022-04-10T19:19:41,0.000005,5993D6Ns5DudZ5wqfoHjyjCJUnBuvSnjviEL3f4URJgw,dec,-1,1,0,8Du2Tx1fUUMbMyem2ogWJXHL54o51yPbRE26H3GpmPJD,Solana Puppy Pound #842,,,,
TokenChange,5kQgrwG9yGbcLixZR1FTwbF22s5BQkyYKFEdpwGMBPCkmgupjK1oYgWL4HPnuVTAYRY2tbW6Cc9W2659H8BUe9ih,1649618381,2022-04-10T19:19:41,0.000005,EK2x2kmXNeVQN7aHvcqBji1CT797zLnTi2YWyNv4WG5B,dec,-1,1,0,CLgrPvXoT6oucMazBznu2qBrkZoSxEPkKVwyTwA1LgZG,Solana Puppy Pound #8861,,,,
TokenChange,pz7WGA31SoMkGk7LZcvhL8P9E1m2jsdxEh4RN8KVgdqDhvjodLhFwoT8wf7yNKoB5qxhNdZr11tw8Sds3sePX6o,1649618381,2022-04-10T19:19:41,0.000005,6jTHX5Hp4U4S9MBqM3osoKcqqMpoNbMCJaF85p3vo4bA,dec,-1,1,0,HG87Js4SqYrF88hP6QBSE3YctBFyVTDx7qgz2avaJcSA,Solana Puppy Pound #7390,,,,
TokenChange,2CjKe8wrPz7S4Tc1S3kNpmeYuGgZvfYP9KCf6irNVDgZ4skrwMUFNpphZ8M2qrwbdy9BGHTHGMLoLn1K55i6kZ4n,1649618363,2022-04-10T19:19:23,0.000005,HBdrXcrDjPu8QMDUQ6gxgjqPRhoWiJZ5ARTtTCtxsW3T,inc,1,0,1,CRy9uhyPgtUXn6gciWfB5q3gtJgsADGctiN9CNW3NVo6,Solana Puppy Pound #9019,,,,
TokenChange,4hrtJ1VSYD1yhuFDGfHsWkpC56Yk4qDyhQR3wALf2ZhfwfHTwUNkxu4hme7PuN9eqZLnj6pHi3jB8sPATLd4fEXG,1649618358,2022-04-10T19:19:18,0.000005,xK7jEtFVx6EoBriEiWnzZ3qHtMENFq7EeSGwYSV3jJu,inc,1,0,1,C6q3J15QKGgThQ9emLmjZMBLDcBgYgWMofyQLXdBCXWc,Solana Puppy Pound #4462,,,,
TokenChange,2RWd7JLijatcchSBu5u3zc1N4KqvkuC1UuYJYtTggtuRd9XgbCyyJzuchLJ6TKu3HAn7akwSmT49TCVSHtehKZnX,1649618354,2022-04-10T19:19:14,0.000005,BdktL8MZmhYHgToF8pC78rYXdUncSB3uDTtnoyJMwqPY,inc,1,0,1,H4sJngSKffUL2pEJTNyUdeEQGkatN6CcnuitiQyphAqr,Solana Puppy Pound #1192,,,,
TokenChange,4WifDaV14XrJNUroAmSLD4yByeocwztMYi3ZLsGGQLFpRbaPYZacacMZBrB37BspEaxtk4UpuYgzSRtdYbf2xXsE,1649618302,2022-04-10T19:18:22,0.000005,CF7cHVRosr1ycJEZYYXYpTbn2p1XMejsLNk8qp7mm7De,dec,-1,1,0,C23M3PGT1Yvbw367hRYoquBQtry27WyZC8MRbhNNXrn9,Solana Puppy Pound #9403,,,,
TokenChange,5m22BLeqQJaeQFaVo5yyY22kVfRGtCGG5YiaaS7WJ6Y3TefR7oRraZRVcn4u3WdMWXpbHPjWZQXsvuYtPRzQ4gTV,1649618302,2022-04-10T19:18:22,0.000005,Fs2pmTbC25tySfkUMFLgMJ7cucVRjV2zBthG9FbkBnVg,dec,-1,1,0,ELdz6hs6J2yEHyNTzg4TF2QSLE1Frn1hw1FtFyzoaUjc,Solana Puppy Pound #7757,,,,
TokenChange,53tbExkDsSUPjJYvCXmrF9A7n9BoyHTGHHjDiUcW2whatsREzJKMdeYSXkUrhCkHpoFU2SC6Dg8uq2JAC3hYZtXY,1649618302,2022-04-10T19:18:22,0.000005,H9EcJYrKiTNjMpbbRAGXe8Fb5Szgt2L2vz8v5UUtdTTD,dec,-1,1,0,GaThDPg6DeZ99dH52vHnZSEhi8fnog7vzJNsqeZj142s,Solana Puppy Pound #8591,,,,
TokenChange,4n9f64N8L8CpX9isP7fSdcmfUy7hKy8eGZRSugPzqkz9sBhdgEoZmSufrTsv62hAHGmbjNUSofVFW2zSncEZfLv4,1649618282,2022-04-10T19:18:02,0.000005,Fo6f2Rf1dNUUyudBQrQJqZLB7uzpD2AXpbrqYM92x3YK,dec,-1,1,0,DKKFsLJjfCcQFajR58JQah6TL7J4MbG1UZXvH6MHxM7M,Solana Puppy Pound #9333,,,,
TokenChange,5kJYzf1snR49JjJeMnaRcuZFCp3aAnPwSa9tEi5zoHXRKJ1eCDA6Uqdv1NUiQszQ3z9YBjTS7QMJGWvHBGyNBEM5,1649618281,2022-04-10T19:18:01,0.000005,Eq6ttfP4Tcio16qQQUkbhYkMRNpM8jbhKJgB7yuHxPZh,dec,-1,1,0,J8FKpVdZTSYfDcJ6tBb9WAhd1Z5i3UBLMDfuffNT8P65,Solana Puppy Pound #3888,,,,
TokenChange,5xs6zbWqH1MUzqmYrqfuZaH3gGHcuJY4n1gL9RNh7kz3wbWL7fq5U8CF358kX8ZdWF9Ce8S9KAS8CfqEU8igxTZv,1649618280,2022-04-10T19:18:00,0.000005,FvWtWWU5Aq6m6jcL1p2wBAqfUPHJUppHsQ8t7SQm8ohy,dec,-1,1,0,9P1n8tE73DDA4F2frCMQm1om4RSf2pqhC3U7ik3kCDwH,Solana Puppy Pound #8917,,,,
TokenChange,BQi2K92p28gM2nwAnfWZUEXhcDAQ5kLf18mpztUr5HJoGvnxvHnsw2SdttwEAa85oAMMRxJkkZLJ8qV8jo2d7pN,1649618275,2022-04-10T19:17:55,0.000005,GZK4EkThuESJygDHGckx9QMkrxBgN38AePQpZGrcwGxr,dec,-1,1,0,A5KbPYwES2qkEgkAXJH6j8BZz9kEK8v4fuShgJdA5MH1,Solana Puppy Pound #4572,,,,
TokenChange,4gbbxGeAR3565dY3B9FQDVBK53LP6CzGofShNDfEHHTL3mEun42SyUuXgQdikrHTvd693mcQxBTQp5bPyjMdkkuu,1649618275,2022-04-10T19:17:55,0.000005,2EYiL9kLJS4M3haD1FzoqGtZP5re57AbEYJMYdBmUKY4,dec,-1,1,0,CmNETaMz2LpGGzTrV5MaGercLXBxHmcVoZpJWCekFJV5,Solana Puppy Pound #3195,,,,
TokenChange,2G3vwpceVyLyqPiSs2B7243HvarTjCm28oMKfPDRwkdqjzBiX272onrVy9WzW7B3xYxoh1aV8d1kzkXTtZ9KLY1J,1649618265,2022-04-10T19:17:45,0.000005,FzhFtonkQqshNTdWr1xsHo3JYjX2dPgBhwj9a8xSvUBr,dec,-1,1,0,5piyDb6CLFcdPaSpoAt8Aomd2Zip1T5SsbMtweUgTePV,Solana Puppy Pound #2938,,,,
TokenChange,2q3ppiEoG85Pr5irDFEY3S2X3EBRDDNMC3fxnJ5GxcgK83QkLWXbgvuxSaaDurKsMGiGF4CdtEGtZpye3n1Q8c2Y,1649618264,2022-04-10T19:17:44,0.000005,6iXZRX6njpCWfJznyXhRmMvM9RNuzR5fkcXoG5sPWyuw,dec,-1,1,0,3uqoBke2JdYNMfWAV3CSxb6DZVk4jmV9ZKtCiBhneqto,Solana Puppy Pound #7787,,,,
TokenChange,4haHZAMruQfh3hmyxiyNPpJn3xjRbXKcRjNCNn33KE2GFazT33DTHENhpcXB9rYi8kPL7QcH8NbiEzRckc1hTptM,1649618264,2022-04-10T19:17:44,0.000005,7oQKgoKCjsYKmzoVRRfSeKdnRjfEkavhnoc3ekFpQY1T,dec,-1,1,0,7DLKkuYDn7cdx4ckyoUprhvGpCpUSGMWtTPbjRe7cKgr,Solana Puppy Pound #5452,,,,
TokenChange,Po2sTAAc583f8w4QLzHxbEzEnZ2Evdz6kMWKj4NKTdzjBEjBgPx1cvokYk7vKbnnnGNr99mifrcZ6xJRvw2ozpU,1649618264,2022-04-10T19:17:44,0.000005,4eiZJ2Uk7fVrpbBg1wZxbFnU9Nmm6oHEhaXvf4AyeAPV,dec,-1,1,0,GSUGaCadBtC8KEs91etWcRh8FoV2XZL8y1KRnGcNYr39,Solana Puppy Pound #8944,,,,
TokenChange,5aVu8cCwDbHaxGLs41QBuRUB6bpqh8gXu9xrN2Ma2km3nX6TAfnhM4aRRBNbTUcpqNgyLTZ76EJh9zHhWfTGVmnS,1649618262,2022-04-10T19:17:42,0.000005,AkYvQyeuSw9KriNZCbkHCToUrRFFiaEbCXuFkQP7Lgnw,dec,-1,1,0,4rYoi3Y1kPHNnCZBGK9q7cbwK94dsgSBQzb4ePzu6xfd,Solana Puppy Pound #3561,,,,
TokenChange,2juimdATxuZ37equAKfTzqRDojjREk992BCawZUrB8WH17YCUxXtyAj7ZokHDX9XG3Pw14awdtdHpUYpYB1V3MrE,1649618255,2022-04-10T19:17:35,0.000005,7D3wqoqQRUxw1VMtfShq834JZr8ZPrYT9bb3kHpY7xVZ,dec,-1,1,0,E4VAQw7R3AazrE8rPWC1VCzwhULR4SXxEMPzbMqZNecS,Solana Puppy Pound #6632,,,,
TokenChange,4dvsZcA3yU6JzEy5yHm86to6NWL5esPWnVYx1CKchv6vFutafeJaixrM262aoRrpqkcVjLREbgkob4noUVTicDaV,1649618245,2022-04-10T19:17:25,0.000005,6DPJt2ktbC24zXearDrneo5fbs875UDuRbjxXt3qxXvK,dec,-1,1,0,34RzEThfeq3P7maLYG8akc6zHte2DLf3ErSjsMb1NfVH,Solana Puppy Pound #7391,,,,
TokenChange,2TnXNtXPdtFRJ9tPfZdcQveKNBJRDcumyVo8ckwBsoevrcYEvZwKCu9yuNA9uAZ9Y6ZhjWKsfA5N2ogpyqSmSLvQ,1649618220,2022-04-10T19:17:00,0.000005,7omHoFUHyQwjkGb1Khg14wLVacCjtsiyCnqpqYjue97V,dec,-1,1,0,G1qSYA7TCHnUoxxShdbF5z8LGzexHVzwqPYoeNaSvUm7,Solana Puppy Pound #941,,,,
TokenChange,D42mvYozC9Joa8hCByBZePfCajzEU2VzQ84EjCkvrL2X4aBqVtffRapRcVkdwKEmhTR4YwjPPY7w7Uywsmav3sR,1649618192,2022-04-10T19:16:32,0.000005,8KT4dKJVRYwLMGYQgQmSD86WX8VQaB67xGq7gf4FbfG8,dec,-1,1,0,FDdLFvtRZQzM8n4YUBzsuBhv1aCwhhhXiHSQnfeRjcmr,Solana Puppy Pound #6761,,,,
TokenChange,67cYi4H9MgwSqBnpeqUs1YHrpLW5JnRjfw2SnR49T68kVb5PNvsiqByBSB6A2i7k6qj8zC7acfY64s9ZB3krpHPC,1649618192,2022-04-10T19:16:32,0.000005,377BVj85GZPNMUQHcwq9yxMkjmuMpcJJQMuJesMfax7B,dec,-1,1,0,HQDX334upRMGQKoGcXhPcpS7LvGNRG3T1XaGQ8AmAvgZ,Solana Puppy Pound #3627,,,,
TokenChange,4h8DVME9UgKDSv4p14bAC5ye9RESq5Q8cqvtFcyJxVTEkzfCbgqPu6Jjv86i395cp6SCpdwh8Eg8oDi8jrESbsyC,1649618184,2022-04-10T19:16:24,0.000005,8nE559Z8FAGYAfmFjjMenHkTidtX9X4rMjHEPSjj8ujp,dec,-1,1,0,CJdeYAsK7tCC5zmMmW9eR4e7Y8cuyvufgaFKDgEf9sRE,Solana Puppy Pound #9916,,,,
TokenChange,4B5mbpU14dLdPggwYWHyAoNXoMxcTYza2qDRZVbDCx9XsY8354F7pUXp28VRfY9HfXnH8EngEorsPxum7qqj2uTH,1649618184,2022-04-10T19:16:24,0.000005,8837eUkG3jM5MmCroHM7FUhtRP4t8FuzVuZdPAfWoJtL,dec,-1,1,0,HpWR47pchhW5xbquLf2Tvdb2CeeNoRK6g7Hx3tJy4eRe,Solana Puppy Pound #1822,,,,
TokenChange,YGLqUQBqciA6vKCJXrgNzg4VLMbH8cZDxUPjdqw8UdXUZeCXqSbCSB8eEfx4B2oaLT1FexRBfkqYpksMAGWhQPc,1649618167,2022-04-10T19:16:07,0.000005,G5uNQqjj8pbeDHS4yxryXrbtEowdQ8p9SuTTuaR5yLbm,dec,-1,1,0,E3waBckV4zFGaxBvsM9Z13CRrk82z4LG6YMkS3SoRzm2,Solana Puppy Pound #6045,,,,
TokenChange,5ojQQornXV8ajMw1XoQrEgokyyZWKfphGsWPLnWacwxDvK9Md9cSFmMVeunFSbBfNNEsmS8dAHYCmy4qHdqSzkiv,1649618167,2022-04-10T19:16:07,0.000005,HFb2sP5RNA8rK9WjzAP1Ppo43y4J2eCKAAra967JrJ4c,dec,-1,1,0,EK2nrRSh7oMMdumD1Q1mmxgvyBpiQYyPUhzysjK6oGko,Solana Puppy Pound #7239,,,,
TokenChange,raFopK9TR8frd1MrnSaSgoDQpQm3SZSdHdh4aC5if2AitdWWy7m8U45tR9bHA3uzB9sCJL4tWir6oetZPMKz7va,1649618126,2022-04-10T19:15:26,0.000005,HjWhYqhx8spk6tqDizwqbpPUAGPiih338V2Z9XtAyutK,dec,-1,1,0,57zLrPoFbh8J3v9YTavC8qWUXak8MEqrGtVe5aCtpboW,Solana Puppy Pound #2971,,,,
TokenChange,42qpDyGZHfAmRHcRXvA6BPGqJNj8r24zENn9RmFRVM4R1ZPqDc6ufHtYii5Srpjd5NdExmZiS7ZbajCNFcivvh2t,1649618122,2022-04-10T19:15:22,0.000005,866UYzLyT2bF26T7m7PAQWu4noePZGRfKiU6escA6RCn,dec,-1,1,0,3FuQZ69B3UzTT2TpJjF2zAGCKsXeD6Mbv8QEXREAp3n3,Solana Puppy Pound #7951,,,,
TokenChange,4ta5Z9btzoV3hyq2EG96jQTfVW5tkGyxVRX1EZc3YwfhzGz2Wumz5JMmXiZspWyLnocfKqkTiS6CPTPcPieQoVAL,1649618122,2022-04-10T19:15:22,0.000005,EdrMdVQ9rryAKy3P6Jqyj6vTNsvZhHXajjezJpePtN7i,dec,-1,1,0,4boDEm5gg14Xu92LqVkvpMhpwVKtC5PfVgtaC4rzumbt,Solana Puppy Pound #8925,,,,
TokenChange,3FKAMvAbN8VdBKs9mpb6MLyYyigQFX6yUxAu9bFdxAmZahMYnwuzLdF3GLMtx7jvXSNmRPVpq6zXVcVM4WgjHybr,1649618122,2022-04-10T19:15:22,0.000005,3rCervNijmVuUR5ur7EvJiGX9P7U1o5QHRPbg98m6wVK,dec,-1,1,0,5qHCx2d8pLamxuhxaoj4KAEmH1GkwyGd3dQwfaRvGHFJ,Solana Puppy Pound #9436,,,,
TokenChange,2trQGw27p8F7mawFyRoURwtkV2WoVhFe1FFRLtrwZdcokauBbdrzZGJrdckVzNXAsKaThmCin9CqU96sSvLXxrzc,1649618122,2022-04-10T19:15:22,0.000005,FMespstcdJV7Hz6ytGr3GcLdizhMZgY1bhJAVNiwGrKx,dec,-1,1,0,BnRaKJjrn5CrdhqsEiCKmL4obgfbarB3tZu8ibWffFPE,Solana Puppy Pound #6976,,,,
TokenChange,49oyT69JBRJ2rfHcyA7VQJNM7DxVcouiYVcdLe5EJMbPpqb4FWMLXwjt9pqJkrDEcc4nXaESWVsT9BjNZYgWEyYg,1649618101,2022-04-10T19:15:01,0.000005,AFTSvhXFpVBZxzWLdmS3QYazHue3QTfk8uKpYwKceWKM,inc,1,0,1,4DYHdeJX38UTwTroAkzRxy3c2g7QJ6KdGD51D5QVKp71,Solana Puppy Pound #4573,,,,
TokenChange,2ZymKzCcEaUautV6SdZJjvaEt1WCX5jMwZe8SRRGwTfzj2ermZZtKbuYicQcuFrayJmBAUD6CGNruVBb3NdkMcsw,1649618101,2022-04-10T19:15:01,0.000005,AH9yAcQMBHQW32WtnrSyinogNA9AhLVGrfzYqz5XvWrz,inc,1,0,1,7RVLU4U29Ukusekx4KwDwjgVB66Ncd2ShpxC9FiEyJNp,Solana Puppy Pound #9503,,,,
TokenChange,3kp2vbU2viJGhE9DP3yzn1Xtdao7agK1n57b51sLcLULsdGmFDBPb7F16pvm81dL5HboJGTXuPe6PKB5dg7HbBbV,1649618040,2022-04-10T19:14:00,0.000005,3fFqbNcK16av14djMHS38WLeiGodfTQhwUvQAeS1CFT2,inc,1,0,1,GvU8KasRTkGfaKfuqGozNfcr49hnWAxRdC6eQRmsXLzZ,Solana Puppy Pound #9998,,,,
TokenChange,3rCPn9xaP8b7tPdwAwBtzstdqQhPvsNGzJnCfeYfKfrat93g6bDFiWqtAjXyA95zruGUAZ3HoKRzV9WJXc46iPWC,1649617952,2022-04-10T19:12:32,0.000005,3sysSqB2BVBFQDYrBP3w8TLXmBm12VFw1VXBAUPEjQSw,dec,-1,1,0,3rwNexBZYZVipaArZbax1CNx7X9vMixdCKHvV8Liy8Kp,Solana Puppy Pound #656,,,,
TokenChange,2NB4u3ZBT38Epo7osmkcN7S3N8twukKhFEnZhBWN8dnKcJWkBtiHh6kXDtTxzUGxtDNUSU1bkhQCzhVtS7B2fR7E,1649617913,2022-04-10T19:11:53,0.000005,BhtULQSxKkzmZYAJHHpbdbojMB45A8ovRMad6F2T7qXF,inc,1,0,1,BxjW5za6UNTugQCY8tnsPigawkPCrCajoX2go7LPqEN9,Solana Puppy Pound #2368,,,,
TokenChange,5fH4vG9PQjk646iXy6TbZvJhBe7MjJRtCnXhW6zFEMB1L4BxdgwFfhsBqp3c59LKxu3W4xkps46C1UqG5Bsi7owJ,1649617884,2022-04-10T19:11:24,0.000005,CxFJBdVgVNjftWDkwyHTz4bdMsrXQPgyy2dPF7HQRptg,dec,-1,1,0,72ELTd99wMjDXEKWKimTwcyY62dGxQKNhaQWcgeuLzeA,Solana Puppy Pound #6796,,,,
TokenChange,3NgkQBE1rh1oqcPjdWVWW9qp2QC9ckwnG4Yrgp9pUXiLc5Fim2S7qWk4yuAh3q82LFkaLENFLu7EFvVGwEQqTBNf,1649617884,2022-04-10T19:11:24,0.000005,B61SER54ActWeEBHV8SDyEC25guGanB1HqSBJB9Q2hmP,dec,-1,1,0,CgXMmBra9Xqx96XMAdaLU2Nfjfuj5DMwtnWAHCTnb1hU,Solana Puppy Pound #9662,,,,
TokenChange,5P8mkahHfeqmBREX2WegYM1Wzyy8RLPfnCpoWYxQHyVEXzjrRm9bcSWFiGgZufVH1MtpQWGBhXgcVe8VWWbD4sfi,1649617859,2022-04-10T19:10:59,0.000005,cidHksCXGF61jqBVHY51HGmwbZzJbxHMSyGZqZ133uB,dec,-1,1,0,2Y8VbtvsEfUjhkeXtQ7mw5xUXXs3FL2yZAwwGYQYaNuS,Solana Puppy Pound #216,,,,
TokenChange,3dYUtmBw7Nsx7wDK2J1kaGzQNvGRyyd72JRgxxN337zfrDdRcrrGsvPEaLBt4xrnaPnLkY3jQqGxJBS6nCvUsrFH,1649617859,2022-04-10T19:10:59,0.000005,ESoZCWyohzRHYkqjujCdsNuw9F8YA3G8PMVmDSeKQGC8,dec,-1,1,0,2qQQT4EbNNYDiNRLWFJX54X2Q2DSVaQs4gfoJqQngcx3,Solana Puppy Pound #461,,,,
TokenChange,2UQLem5SyaXSnFZKGP7xX77ANQJ3VNaCj2kCtD5Lnt8VMN2DaeB6g1qSjrM4i9h8Ptxk7MPaUfaUcLstYtaH3kpk,1649617859,2022-04-10T19:10:59,0.000005,B6ogcQ3yneZB5quHtouGDA9ZVDFS5Qg4fyXCzddswqU9,dec,-1,1,0,4RnwL4RvA2WrgpwXmUZvCKdU3tXnbWKEntF6ZpoPfWg3,Solana Puppy Pound #7847,,,,
TokenChange,VRSJEfC2F4DmjNbAoEfw3YXhe88L4VssQg67tDzY7UpRfJfDV5VutP5LNGwGgTXLezymdgXLRpqRKDJwqeLVyit,1649617859,2022-04-10T19:10:59,0.000005,CHZUARMCQypNqeiAKgG3t7mxWi8f1HWvxYfLd5SxL2hi,dec,-1,1,0,4oS1YV6WmKicBuKmgCrfQy6ksw38qtrdpMuD71LrCvxb,Solana Puppy Pound #4030,,,,
TokenChange,456arJwJFrrPQNw4XBN7QjdXfjKoNYwzHCizrtzuUuZqi7cQukYjyi8UCLtMiNm42MDwFJmtQH1vvYBrWwumAbex,1649617859,2022-04-10T19:10:59,0.000005,AjSTP36jgL8CnPx3K1haFAdCXWyxnnjy5qvaHqtFfcj2,dec,-1,1,0,514LsWvvinRRP8nrXgjpNJdJzcTPPn5pojustXLK9WH4,Solana Puppy Pound #348,,,,
TokenChange,3pisfjdru2Uay9BNPp8dARNc27EAWGthmZYL63KtgEcah6GiaDRT2pnYrXRxcaSxN7zeNCvnYMGZ7YPyzQhggRDj,1649617859,2022-04-10T19:10:59,0.000005,GtiSPZaxCftVftuYi86ZGExgg7H1nGAXJ1tVCNrq6hZH,dec,-1,1,0,7WcrLvoU16CBjetuVfkGVfBvjvg9dXBTTe6M5VVcA6Ku,Solana Puppy Pound #7616,,,,
TokenChange,5XmdZofhMKWNzhZWqf7qGSPnJxFb1ZRdfDD4zmymRd1Fe7NEg6sychRXgfgDnAPxiJSMXBsnS4iRcaP4D1dFkmpQ,1649617859,2022-04-10T19:10:59,0.000005,EBGWKtLd7PaTaRTA88P4vtFcP5tCARwuQ73BVRJwZcwA,dec,-1,1,0,9BjLXxXoSwAvk8dct1jX4bc3LV3ZbhqqaFRGfJsxMBnE,Solana Puppy Pound #2752,,,,
TokenChange,2p4Fhk4NSjfKE5BEa5jQ7isz28EpVGHayvCUrBWgKphkPcPVSwZJeZy1MU2ujwoyoyYhjygAgWWPx84sYhmoGYsT,1649617859,2022-04-10T19:10:59,0.000005,Hgi2ohTc37TcTocvYyUj8nGn2Mn6RfdDVE1NR3mcuFDB,dec,-1,1,0,9arrSZavkL2yi1t1EL6PJiuUPstYmCVJFfWtzB7BjBa7,Solana Puppy Pound #7246,,,,
TokenChange,5Cufn3y8ogwSicB79iv4AUauLBd6RKQMGEhGWqLDXodtv8EAjYLfeM3vA2t5H4HTm1DGmpu4iQyb6kUhF84L6aHs,1649617859,2022-04-10T19:10:59,0.000005,EMWi2VE7kx9EhYd7FUywYFHssxCZqXj6FvHzFZjX7JzT,dec,-1,1,0,AUMuq2C5rshDffWYxcGMJArz8acK3avtgEPFgozsoYon,Solana Puppy Pound #663,,,,
TokenChange,C1Xkrr9kn6TSdGUPwHLu42PCfHJGKg9rYdiD5pELz8ZYq9FNHN955drEHhAyFidow95WXbYNbfzmBmBp5wCFS7F,1649617859,2022-04-10T19:10:59,0.000005,7BTs1kgyuha1wLQ7PifvjwK4Hruuv47rDwRJarMyU3SZ,dec,-1,1,0,EJu4P4aTXcrhBm6pvhRcJTU1ddd1F78y1bDxpBZHpriE,Solana Puppy Pound #6026,,,,
TokenChange,5waaBMudQCUUrzU6VyfhMMijREL7AhvTtpj5ihndHLvrYZrMpu42zjx44vHTUfW6SwBWe4yjxBZdg3PAvox3YYdo,1649617859,2022-04-10T19:10:59,0.000005,6zoWUmPEdV4XMNjsiHMHfjbrNqYWqixLfZS8Uc89RHsq,dec,-1,1,0,HP7M6QmcnETRMzH5Sjoa2hFYh8AfGyvYjLoTzpqxKb6f,Solana Puppy Pound #4894,,,,
TokenChange,3HeuBcYnLaiXJWY2NbLYpeD7646Rvrom5oGwbpi81Jnwvx32q3wpQ2qX5CFN4mNmN8roc6JWmJ1fD4XdNwqEfZSb,1649617825,2022-04-10T19:10:25,0.000005,34LM278wD26MUyGQjcLNAz9zngETajC46teqXjDhDbTs,dec,-1,1,0,3eJBgjYoT3m9g7719R9wRDYMwsJXRP3BT2db6G7cUhi1,Solana Puppy Pound #7883,,,,
TokenChange,3am8okAkApv6soTJjmYMazoBYoq9brwEM4EnyKTJ7Gt1NqAzPTa1MrvNNEZJe7Df4gWcaohsPYrFPLWND86WPkSs,1649617818,2022-04-10T19:10:18,0.000005,HAvH8xQXqhjH28HZQsWGJS1ww6cPLzFdrz6X1QpoVb3i,dec,-1,1,0,6SRs6xZLEjnwV6BmfyaQwTQb3v4dMJcsJW93bES5Ui44,Solana Puppy Pound #7199,,,,
TokenChange,5hjdiiRtyzTLLgXjEUTtepAxaJ5xm36i815NAUgSpdxUiWeLn4ZkL8736KXZyEfzGydsJWAbKRsUSb9GPjYjKPtC,1649617817,2022-04-10T19:10:17,0.000005,8k9ti5rmuWk93y2xjUi8hCkLAtpiE17RjGzcAbQWwgpp,dec,-1,1,0,8SsfggwMBBqnw8J5BYhrJ8oSGh7Xr8ioojcFySbGuDHc,Solana Puppy Pound #662,,,,
